Title,Authors,DOI,DOI link,Venue,Citation count,Year,Abstract summary
Decoding Social Sustainability in Construction Projects: Analysis of Project Dynamics and Impact,"Junaid Akhtar, Khurram Iqbal Ahmad Khan, Muhammad Bilal Tahir, Fahim Ullah, Abdul Waheed",10.3390/buildings14030682,https://doi.org/10.3390/buildings14030682,Buildings,1,2024,"This paper is not directly relevant to the query about social sustainability reporting readiness in software services, as it focuses on social sustainability factors in the construction industry."
Social responsibility as the dominant driver of the evolution of reporting from financial to non-financial: theory and methodology,"S. Bychkova, S. Karelskaia, E. Abdalova, E. Zhidkova",10.21603/2308-4057-2021-1-135-145,https://doi.org/10.21603/2308-4057-2021-1-135-145,-,8,2021,The paper discusses the evolution of corporate social responsibility and its impact on the development of non-financial reporting.
Drivers and outcomes of corporate sustainability in the Indian hospitality industry,"Tahniyath Fatima, S. Elbanna",10.1108/md-06-2022-0748,https://doi.org/10.1108/md-06-2022-0748,Management Decision,10,2023,"This paper is not relevant to the query ""Social sustainability reporting readiness in software services : challenges in drivers"", as it examines corporate sustainability in the Indian hospitality industry."
Issue Information,-,10.1002/yd.20432,https://doi.org/10.1002/yd.20432,New Directions for Student Leadership,1,2023,"The abstract provided is incomplete, so I cannot provide a relevant one-line summary for the given search query."
"Corporate social responsibility practices: An empirical study of voluntary and mandatory disclosure by
 NIFTY
 100 companies","R. Gupta, Pankaj Kumar",10.1002/pa.2748,https://doi.org/10.1002/pa.2748,Journal of Public Affairs,5,2021,"This paper is not directly relevant to the query about social sustainability reporting readiness in software services, as it examines corporate social responsibility disclosure practices of NIFTY 100 companies in India."
Drivers of Student Technology Readiness in Using Cloud Accounting to Improve Student Performance,"A. Musyaffi, M. C. Oli, Bambang Afriadi",10.18178/ijiet.2023.13.8.1918,https://doi.org/10.18178/ijiet.2023.13.8.1918,International Journal of Information and Education Technology,7,2023,"This paper is not relevant to the query about social sustainability reporting readiness in software services, as it focuses on student technology readiness in using cloud accounting."
Readiness for green transformation process in healthcare organizations,"Albi Thomas, M. Suresh",10.1108/jibr-05-2023-0162,https://doi.org/10.1108/jibr-05-2023-0162,Journal of Indian Business Research,2,2024,"This paper is not relevant to the query ""Social sustainability reporting readiness in software services: challenges in drivers"", as it focuses on identifying and analyzing readiness factors for green transformation in healthcare organizations."
Multiple dimensions of sustainability: Towards new rural futures in Euope,"S. Arora‐Jonsson, Ruth McAreavey, Cecilia Waldenström, Arvid Stiernström, Emil Sandström, Ildikó Asztalos Morell, Brian Kuns, Marien González‐Hidalgo, Patrik Cras, Cristián Alarcón‐Ferrari",10.1111/soru.12447,https://doi.org/10.1111/soru.12447,Sociologia Ruralis,2,2023,"This paper discusses the multiple dimensions of sustainability, including social, environmental, and economic aspects, in the context of rural Europe, but does not specifically address social sustainability reporting in software services."
Sustainability Drivers and Challenges in the Hospitality Sector in Zimbabwe,"N. C. Shereni, Saarinen Jarkko, C. Rogerson",10.37741/t.71.3.4,https://doi.org/10.37741/t.71.3.4,Tourism,10,2023,"This paper is not relevant to the query about social sustainability reporting readiness in software services, as it focuses on sustainability drivers and challenges in the hospitality sector in Zimbabwe."
Impact of Board Committee Characteristics on Social Sustainability Reporting in Sub-Saharan Africa: The Moderating Role of Institutional Ownership,"M. W. Blay, P. K. Hoeyi, E. Badu, A. Jibril",10.3390/jrfm17070302,https://doi.org/10.3390/jrfm17070302,Journal of Risk and Financial Management,2,2024,The paper examines the impact of board committee characteristics and institutional ownership on social sustainability reporting in sub-Saharan Africa.
Socio-Economic Drivers of Community Acceptance of Sustainable Social Housing: Evidence from Mumbai,"M. Okitasari, Ranjeeta Mishra, Masachika Suzuki",10.3390/su14159321,https://doi.org/10.3390/su14159321,Sustainability,10,2022,"The paper examines socio-economic drivers of community acceptance of sustainable social housing in Mumbai, finding that economic opportunity, location, and social engagement are critical factors."
Unveiling the drivers of green loan disclosures: a study of financial and governance determinants,"Siddharth Patel, R. Desai, Krunal Soni",10.1108/jfrc-08-2024-0161,https://doi.org/10.1108/jfrc-08-2024-0161,Journal of Financial Regulation and Compliance,3,2024,The paper examines the financial and governance factors that influence green loan disclosure practices of Indian banks.
Do More Readable Sustainability Reports Provide More Value-relevant Information to Shareholders?,"M. Ahn, Doowon Jung, J. Kim, Woo‐Jong Lee, Hee‐Yeon Sunwoo",10.1016/j.frl.2023.104154,https://doi.org/10.1016/j.frl.2023.104154,Finance Research Letters,3,2023,More readable sustainability reports provide more value-relevant information to shareholders.
Measuring the maturity of Indian small and medium enterprises for unofficial readiness for capability maturity model integration‐based software process improvement,"Ashima Singh, S. Gill",10.1002/smr.2261,https://doi.org/10.1002/smr.2261,J. Softw. Evol. Process.,6,2020,This paper is not directly relevant to the query about social sustainability reporting readiness in software services. It focuses on measuring the maturity of Indian small and medium enterprises for unofficial readiness for CMMI-based software process improvement.
Influence of stakeholders on supply chain social sustainability: New insights from small suppliers in the Indian manufacturing sector,"Neha Uttam, Pankaj Dutta, Ashish Singh",10.1016/j.jclepro.2024.141015,https://doi.org/10.1016/j.jclepro.2024.141015,Journal of Cleaner Production,3,2024,This paper is not directly relevant to the query about social sustainability reporting readiness in software services. It examines the influence of stakeholders on supply chain social sustainability adoption by small suppliers in the Indian manufacturing sector.
Supply Chain Legitimation through CSR Reporting,"G. Bowrey, M. Clements",10.14453/AABFJ.V13I1.3,https://doi.org/10.14453/AABFJ.V13I1.3,"Australasian Accounting, Business and Finance Journal",8,2019,CSR reporting in supply chains can serve as a legitimation tool for organizations and industries.
Drivers and deterrents of sustainable procurement practices – an exploratory study in context of Pakistani HEIs,"A. Shaikh, Khalil Ahmed Channa",10.1108/jopp-02-2022-0006,https://doi.org/10.1108/jopp-02-2022-0006,Journal of Public Procurement,8,2022,The paper identifies drivers and deterrents of sustainable procurement practices in the context of Pakistani public sector higher education institutes.
On the drivers of sustainable development: empirical evidence from developed and emerging markets,"Jia Li, Taoufik Bouraoui, M. Radulescu",10.1080/00036846.2023.2166660,https://doi.org/10.1080/00036846.2023.2166660,Applied Economics,9,2023,"Firm-level and country-level factors drive sustainability disclosure performance, with differences between developed and emerging markets."
What are the drivers of sustainable development web-reporting in Portuguese local governments?,"Sónia Monteiro, Verónica Ribeiro, Patrícia Gomes, M. J. Fernandes, Cristiana Molho",10.1108/mbe-03-2024-0027,https://doi.org/10.1108/mbe-03-2024-0027,Measuring Business Excellence,1,2024,The main drivers of SDG web-reporting by Portuguese municipalities are the representation of women in decision-making bodies and adherence to sustainability networks.
What Drives the Sustainability Reporting Intentions of Firms?,"Charles Ofori-Owusu, G. Owusu, Cletus Agyenim-Boateng, E. Welbeck",10.3390/su16125052,https://doi.org/10.3390/su16125052,Sustainability,1,2024,The paper examines the factors that drive firms' intentions to engage in sustainability reporting.
"Social Sustainability Indicators from Employees’ Perspective: A Qualitative Study on Whether Social Sustainability in Businesses Is Perceived as a Necessity, Preference, or Dream",Serap Kalfaoğlu,10.3390/su15107954,https://doi.org/10.3390/su15107954,Sustainability,1,2023,Employees perceive social sustainability practices in businesses as essential but lacking in awareness.
"Financial reporting quality, industrial revolution 4.0 and social well-being among Malaysian public companies","Wan Adibah Wan Ismail, M. Madah Marzuki, N. Lode",10.1108/ajar-12-2021-0263,https://doi.org/10.1108/ajar-12-2021-0263,Asian Journal of Accounting Research,5,2024,Financial reporting quality and adoption of Industry 4.0 technologies are related to enhanced social well-being of stakeholders.
"Sustainability innovation index for micro, small and medium enterprises and their support ecosystems based on an empirical study in India","Sangeeta Agasty, Fawzia Tarannum, S. Narula",10.1016/j.jclepro.2023.137793,https://doi.org/10.1016/j.jclepro.2023.137793,Journal of Cleaner Production,3,2023,"This paper is not directly relevant to the query about social sustainability reporting readiness in software services. It focuses on developing a sustainability innovation index for micro, small and medium enterprises in India."
