standard,year,topic2,topic3,company_name,company_isin,req_type,comp_name,exists,value,material
esrs_v2,2023,own workforce metrics,human rights,Dassault Systemes,FR0014003TT8,voluntary,status of incidents and/or complaints and actions taken with reference to remediation plans being implemented,False,,True
esrs_v2,2023,own workforce metrics,health and safety,Dassault Systemes,FR0014003TT8,mandatory,"number of days lost to work-related injuries and fatalities from work-related accidents, work-related ill health and fatalities from ill health with regard to the undertaking's employees",False,,True
esrs_v2,2023,own workforce metrics,training,Dassault Systemes,FR0014003TT8,voluntary,"average number of training hours per employee breakdown by level (such as senior management, middle management)",False,,True
esrs_v2,2023,own workforce metrics,training,Dassault Systemes,FR0014003TT8,mandatory,average number of training hours per employee by gender,False,,True
esrs_v2,2023,own workforce metrics,health and safety,Dassault Systemes,FR0014003TT8,voluntary,"number of days lost to work-related injuries and fatalities from work-related accidents, work-related ill health and fatalities from ill health with regard to the undertaking's non-employees",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,mandatory,total number of employees in the prior period by full time equivalents (FTE),True,22523,True
esrs_v2,2023,own workforce metrics,compensation,Dassault Systemes,FR0014003TT8,voluntary,"gender pay gap between employees by function (such as technical, administrative, production) broken down by ordinary basic salary",False,,True
esrs_v2,2023,own workforce metrics,human rights,Dassault Systemes,FR0014003TT8,voluntary,status of incidents and/or complaints and actions taken with reference to incidents reviewed by the undertaking,False,,True
esrs_v2,2023,own workforce metrics,compensation,Dassault Systemes,FR0014003TT8,mandatory,"if not all employees are covered by social protection, disclosure of concerned countries with the respective types of employees that do not have social protection regarding to one or more types of life events (sickness, unemployment starting from when the own worker is working for the company, employment injury and acquired disability, parental leave, retirement) ",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,mandatory,distribution of employees by age group 30-50 years old in percentage,False,,True
esrs_v2,2023,own workforce metrics,compensation,Dassault Systemes,FR0014003TT8,mandatory,"any contextual information necessary to understand other changes to the underlying ""gender pay gap"" data that are to be considered",False,,False
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,mandatory,"gender distribution at top management in the prior period, in percentage",False,,True
esrs_v2,2023,own workforce metrics,compensation,Dassault Systemes,FR0014003TT8,mandatory,disclosure whether all its employees are covered by social protection against loss of income due to employment injury and acquired disability through public or private programs,False,"death, disability and incapacity coverage over and above the compulsory insurance plan, depending on the country",True
esrs_v2,2023,own workforce metrics,health and safety,Dassault Systemes,FR0014003TT8,voluntary,number of fatalities as a result of work-related ill health,False,,True
esrs_v2,2023,own workforce metrics,collective bargaining and social dialogue,Dassault Systemes,FR0014003TT8,mandatory,"the existence of any agreement with its employees for representation by a European Works Council (EWC), an Societas Europaea (SE) Works Council, or an Societas Cooperativa Europaea (SCE) Works Council",True,Committee of the European Company covering all countries within the European Economic Area as well as the United Kingdom,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,mandatory,rate of employee turnover in the reporting period,True,7.30,True
esrs_v2,2023,own workforce metrics,training,Dassault Systemes,FR0014003TT8,voluntary,"percentage of employees that participated in regular performance and career development reviews, broken down by level (such as senior management, middle management)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,mandatory,total number of temporary employees by FTE,False,,True
esrs_v2,2023,own workforce metrics,compensation,Dassault Systemes,FR0014003TT8,voluntary,disclosure whether all its non-employees are covered by social protection against loss of income due to sickness through public or private programs,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,voluntary,desciption of the relationship with the undertaking of non-employees,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,voluntary,"total number of permanent employees, breakdown by region by FTE (Region A; Region B)",False,,True
esrs_v2,2023,own workforce metrics,collective bargaining and social dialogue,Dassault Systemes,FR0014003TT8,mandatory,"outside the European Economic Area (EEA): percentage of its own employees covered by collective bargaining agreements, by coverage rate (0-19%, 20-39%, 40-59%, 60-79%, 80-100%) and region",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,voluntary,"total number of part-time employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
esrs_v2,2023,own workforce metrics,training,Dassault Systemes,FR0014003TT8,voluntary,average number of training hours per non-employee,False,,True
esrs_v2,2023,own workforce metrics,human rights,Dassault Systemes,FR0014003TT8,voluntary,"status of incidents and/or complaints and actions taken with reference to remediation plans that have been implemented, with results reviewed through routine internal management review processes",False,,True
esrs_v2,2023,own workforce metrics,compensation,Dassault Systemes,FR0014003TT8,voluntary,"if not all non-employees are paid an adequate wage in line with applicable benchmarks, disclosure of concerned countries with the respective percentages of non-employees that earn below the applicable adequate wage benchmark",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Dassault Systemes,FR0014003TT8,mandatory,"where data concerning non-employees is not available, the basis of preparation of the estimation",False,,True
